registration_surveyid,genotype,yield_ranked,country_name,crop,year,AeZ,longitude,latitude,zone
35be8967-4410-47c4-bcf2-e631403b2334,rhh 1601,3,Rwanda,maize,2021,Tropic - cool / humid,29.55349,-2.070674,6
35be8967-4410-47c4-bcf2-e631403b2334,wh 508,2,Rwanda,maize,2021,Tropic - cool / humid,29.55349,-2.070674,6
e941f8a7-7c7e-418a-8071-7f26e627faaa,czh 15185,2,Rwanda,maize,2021,Tropic - cool / humid,29.55972,-2.073226,6
e941f8a7-7c7e-418a-8071-7f26e627faaa,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.55972,-2.073226,6
e941f8a7-7c7e-418a-8071-7f26e627faaa,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.55972,-2.073226,6
77dac3ed-5bea-45b3-8ba2-ea12783e24f6,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.55968,-2.073206,6
77dac3ed-5bea-45b3-8ba2-ea12783e24f6,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.55968,-2.073206,6
77dac3ed-5bea-45b3-8ba2-ea12783e24f6,czh 15185,2,Rwanda,maize,2021,Tropic - cool / humid,29.55968,-2.073206,6
c485b142-274e-4b8c-b316-9a126cfa58d4,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.55967,-2.073184,6
c485b142-274e-4b8c-b316-9a126cfa58d4,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.55967,-2.073184,6
c485b142-274e-4b8c-b316-9a126cfa58d4,rhh 1601,3,Rwanda,maize,2021,Tropic - cool / humid,29.55967,-2.073184,6
eb94b649-c5be-4702-b6fe-4e71a9ba691a,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.55964,-2.073181,6
eb94b649-c5be-4702-b6fe-4e71a9ba691a,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.55964,-2.073181,6
eb94b649-c5be-4702-b6fe-4e71a9ba691a,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.55964,-2.073181,6
18f7644d-ebcc-4b85-8000-0cbe13787955,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.55969,-2.073209,6
18f7644d-ebcc-4b85-8000-0cbe13787955,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.55969,-2.073209,6
18f7644d-ebcc-4b85-8000-0cbe13787955,wh 508,3,Rwanda,maize,2021,Tropic - cool / humid,29.55969,-2.073209,6
f7ad9a94-a08f-4ca4-bafc-5d223d39fa63,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.55348,-2.070636,6
f7ad9a94-a08f-4ca4-bafc-5d223d39fa63,rhh 1601,2,Rwanda,maize,2021,Tropic - cool / humid,29.55348,-2.070636,6
f7ad9a94-a08f-4ca4-bafc-5d223d39fa63,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.55348,-2.070636,6
eac51e3b-10a1-4801-95fb-3eb70008dff2,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.55342,-2.070655,6
eac51e3b-10a1-4801-95fb-3eb70008dff2,wh 508,3,Rwanda,maize,2021,Tropic - cool / humid,29.55342,-2.070655,6
eac51e3b-10a1-4801-95fb-3eb70008dff2,czh 15185,2,Rwanda,maize,2021,Tropic - cool / humid,29.55342,-2.070655,6
908d8f99-7b71-4f9a-9918-08c0579dbce5,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.55345,-2.070695,6
908d8f99-7b71-4f9a-9918-08c0579dbce5,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.55345,-2.070695,6
908d8f99-7b71-4f9a-9918-08c0579dbce5,wh 508,3,Rwanda,maize,2021,Tropic - cool / humid,29.55345,-2.070695,6
58f5ddba-9329-4662-b8e2-ac7f694beb81,wh 508,1,Rwanda,maize,2021,Tropic - cool / humid,29.55346,-2.07065,6
58f5ddba-9329-4662-b8e2-ac7f694beb81,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.55346,-2.07065,6
58f5ddba-9329-4662-b8e2-ac7f694beb81,rhh 1601,3,Rwanda,maize,2021,Tropic - cool / humid,29.55346,-2.07065,6
07fe8c5d-24d9-4357-b4bf-c044041c50ac,czh 15185,2,Rwanda,maize,2021,Tropic - cool / humid,29.55347,-2.070676,6
07fe8c5d-24d9-4357-b4bf-c044041c50ac,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.55347,-2.070676,6
07fe8c5d-24d9-4357-b4bf-c044041c50ac,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.55347,-2.070676,6
e02f96ac-565a-40d4-9497-d03d890493a8,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.55346,-2.070661,6
e02f96ac-565a-40d4-9497-d03d890493a8,wh 508,2,Rwanda,maize,2021,Tropic - cool / humid,29.55346,-2.070661,6
e02f96ac-565a-40d4-9497-d03d890493a8,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.55346,-2.070661,6
eac14521-b9a2-4ce1-881b-fbf9469cc35d,wh 508,3,Rwanda,maize,2021,Tropic - cool / humid,29.55348,-2.070612,6
eac14521-b9a2-4ce1-881b-fbf9469cc35d,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.55348,-2.070612,6
eac14521-b9a2-4ce1-881b-fbf9469cc35d,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.55348,-2.070612,6
97b07844-cc81-4d90-a3dc-737aeb1a1e89,rhh 1601,3,Rwanda,maize,2021,Tropic - cool / humid,29.55349,-2.070681,6
97b07844-cc81-4d90-a3dc-737aeb1a1e89,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.55349,-2.070681,6
97b07844-cc81-4d90-a3dc-737aeb1a1e89,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.55349,-2.070681,6
38a4a3f5-5e43-4a92-badf-3ab7d2af7ccf,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.55347,-2.070606,6
38a4a3f5-5e43-4a92-badf-3ab7d2af7ccf,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.55347,-2.070606,6
38a4a3f5-5e43-4a92-badf-3ab7d2af7ccf,wh 508,2,Rwanda,maize,2021,Tropic - cool / humid,29.55347,-2.070606,6
6e8c286e-00c5-4c50-a455-138c7003e99d,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.55347,-2.070628,6
6e8c286e-00c5-4c50-a455-138c7003e99d,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.55347,-2.070628,6
6e8c286e-00c5-4c50-a455-138c7003e99d,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.55347,-2.070628,6
e3766603-30df-4082-bcf8-79fe8eab7832,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.55349,-2.070774,6
e3766603-30df-4082-bcf8-79fe8eab7832,wh 508,3,Rwanda,maize,2021,Tropic - cool / humid,29.55349,-2.070774,6
e3766603-30df-4082-bcf8-79fe8eab7832,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.55349,-2.070774,6
bea00b36-b77f-4795-83a0-2e7ec54b1b95,wh 605,1,Rwanda,maize,2021,Tropic - cool / humid,29.83926,-1.496783,2
bea00b36-b77f-4795-83a0-2e7ec54b1b95,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.83926,-1.496783,2
bea00b36-b77f-4795-83a0-2e7ec54b1b95,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.83926,-1.496783,2
1bc62db0-c5b7-48b5-b5e5-2bed7c41119b,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.83924,-1.496663,2
1bc62db0-c5b7-48b5-b5e5-2bed7c41119b,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.83924,-1.496663,2
1bc62db0-c5b7-48b5-b5e5-2bed7c41119b,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.83924,-1.496663,2
10a7ad00-d0f1-4799-9cac-de916f45b196,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.8392,-1.496613,2
10a7ad00-d0f1-4799-9cac-de916f45b196,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.8392,-1.496613,2
10a7ad00-d0f1-4799-9cac-de916f45b196,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.8392,-1.496613,2
bc72b0dc-312d-4d3b-9c27-acd525f85717,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.83917,-1.496749,2
bc72b0dc-312d-4d3b-9c27-acd525f85717,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.83917,-1.496749,2
bc72b0dc-312d-4d3b-9c27-acd525f85717,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.83917,-1.496749,2
a3bc129d-0151-4a1a-b177-3c51008e0e22,wh 605,2,Rwanda,maize,2021,Tropic - cool / humid,29.83943,-1.496911,2
a3bc129d-0151-4a1a-b177-3c51008e0e22,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.83943,-1.496911,2
a3bc129d-0151-4a1a-b177-3c51008e0e22,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.83943,-1.496911,2
7a8a7192-0da4-45fb-9f06-1400896c84fe,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.83929,-1.496827,2
7a8a7192-0da4-45fb-9f06-1400896c84fe,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.83929,-1.496827,2
7a8a7192-0da4-45fb-9f06-1400896c84fe,rhh 1601,2,Rwanda,maize,2021,Tropic - cool / humid,29.83929,-1.496827,2
f1c4f7ff-a0a7-4ddf-be11-e08c4f29c307,rhh 1601,2,Rwanda,maize,2021,Tropic - cool / humid,29.83933,-1.496844,2
f1c4f7ff-a0a7-4ddf-be11-e08c4f29c307,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.83933,-1.496844,2
f1c4f7ff-a0a7-4ddf-be11-e08c4f29c307,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.83933,-1.496844,2
6708e6a3-af13-4863-adb2-2a5ccdc976ce,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.83924,-1.496728,2
6708e6a3-af13-4863-adb2-2a5ccdc976ce,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.83924,-1.496728,2
6708e6a3-af13-4863-adb2-2a5ccdc976ce,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.83924,-1.496728,2
a1c96c60-c16f-4ea5-8d1d-04b697f44b00,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.83921,-1.49672,2
a1c96c60-c16f-4ea5-8d1d-04b697f44b00,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.83921,-1.49672,2
a1c96c60-c16f-4ea5-8d1d-04b697f44b00,wh 605,2,Rwanda,maize,2021,Tropic - cool / humid,29.83921,-1.49672,2
ccba55c8-0f9d-4440-9bb4-a0e08d6e2ec4,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.83922,-1.496743,2
ccba55c8-0f9d-4440-9bb4-a0e08d6e2ec4,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.83922,-1.496743,2
ccba55c8-0f9d-4440-9bb4-a0e08d6e2ec4,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.83922,-1.496743,2
131d7955-1a47-48ea-a04a-807f5e992430,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.83928,-1.496769,2
131d7955-1a47-48ea-a04a-807f5e992430,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.83928,-1.496769,2
131d7955-1a47-48ea-a04a-807f5e992430,rhh 1601,3,Rwanda,maize,2021,Tropic - cool / humid,29.83928,-1.496769,2
8e6ba0c0-45bc-44c9-a98d-e22c18cf3204,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.83929,-1.496829,2
8e6ba0c0-45bc-44c9-a98d-e22c18cf3204,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.83929,-1.496829,2
8e6ba0c0-45bc-44c9-a98d-e22c18cf3204,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.83929,-1.496829,2
cf97961b-e6c7-42ad-aacc-20bdf831b70e,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.83919,-1.496811,2
cf97961b-e6c7-42ad-aacc-20bdf831b70e,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.83919,-1.496811,2
cf97961b-e6c7-42ad-aacc-20bdf831b70e,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.83919,-1.496811,2
657475d1-7db8-401f-9aa6-560f7ca33ae6,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.83926,-1.496711,2
657475d1-7db8-401f-9aa6-560f7ca33ae6,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.83926,-1.496711,2
657475d1-7db8-401f-9aa6-560f7ca33ae6,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.83926,-1.496711,2
1b83881d-ed43-47c3-a58c-08ba4ea7f1cf,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.83919,-1.496575,2
1b83881d-ed43-47c3-a58c-08ba4ea7f1cf,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.83919,-1.496575,2
1b83881d-ed43-47c3-a58c-08ba4ea7f1cf,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.83919,-1.496575,2
b2591818-8c42-4cf5-8e15-69dc0ae1258b,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.83924,-1.496709,2
b2591818-8c42-4cf5-8e15-69dc0ae1258b,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.83924,-1.496709,2
b2591818-8c42-4cf5-8e15-69dc0ae1258b,czh 15185,2,Rwanda,maize,2021,Tropic - cool / humid,29.83924,-1.496709,2
0bbb34d0-9c7a-4f84-82fe-bbd04d6cbacd,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.83918,-1.496736,2
0bbb34d0-9c7a-4f84-82fe-bbd04d6cbacd,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.83918,-1.496736,2
0bbb34d0-9c7a-4f84-82fe-bbd04d6cbacd,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.83918,-1.496736,2
d3643cf2-e825-4c30-86d9-f7f8bde0d1b6,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.83929,-1.496773,2
d3643cf2-e825-4c30-86d9-f7f8bde0d1b6,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.83929,-1.496773,2
d3643cf2-e825-4c30-86d9-f7f8bde0d1b6,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.83929,-1.496773,2
4ec56795-60a8-4623-96d1-c8625e0a14c3,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.77934,-1.504539,2
4ec56795-60a8-4623-96d1-c8625e0a14c3,rhh 1601,2,Rwanda,maize,2021,Tropic - cool / humid,29.77934,-1.504539,2
4ec56795-60a8-4623-96d1-c8625e0a14c3,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.77934,-1.504539,2
08667f79-233e-4ca6-a968-5aa7bd3e6c22,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.77927,-1.504562,2
08667f79-233e-4ca6-a968-5aa7bd3e6c22,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.77927,-1.504562,2
08667f79-233e-4ca6-a968-5aa7bd3e6c22,czh 15303,3,Rwanda,maize,2021,Tropic - cool / humid,29.77927,-1.504562,2
f2b86482-e188-40b5-92b1-4c406adc7508,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.77924,-1.504535,2
f2b86482-e188-40b5-92b1-4c406adc7508,wh 605,2,Rwanda,maize,2021,Tropic - cool / humid,29.77924,-1.504535,2
f2b86482-e188-40b5-92b1-4c406adc7508,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.77924,-1.504535,2
661abd1d-b7ef-4547-a3b9-3438d2795ea8,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.77925,-1.504556,2
661abd1d-b7ef-4547-a3b9-3438d2795ea8,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.77925,-1.504556,2
661abd1d-b7ef-4547-a3b9-3438d2795ea8,rhh 1601,3,Rwanda,maize,2021,Tropic - cool / humid,29.77925,-1.504556,2
51b33347-78ed-463c-90be-47cc4022b42a,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.77927,-1.504553,2
51b33347-78ed-463c-90be-47cc4022b42a,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.77927,-1.504553,2
51b33347-78ed-463c-90be-47cc4022b42a,czh 15185,2,Rwanda,maize,2021,Tropic - cool / humid,29.77927,-1.504553,2
f9460880-2253-4e58-9035-c9ddcf346f3f,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.77927,-1.504555,2
f9460880-2253-4e58-9035-c9ddcf346f3f,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.77927,-1.504555,2
f9460880-2253-4e58-9035-c9ddcf346f3f,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.77927,-1.504555,2
0982cd77-253c-4410-b755-4de7e62a6121,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.77923,-1.504561,2
0982cd77-253c-4410-b755-4de7e62a6121,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.77923,-1.504561,2
0982cd77-253c-4410-b755-4de7e62a6121,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.77923,-1.504561,2
38d08bbc-9527-4728-9b2f-741ad9a9c874,rhh 1601,2,Rwanda,maize,2021,Tropic - cool / humid,29.77926,-1.504566,2
38d08bbc-9527-4728-9b2f-741ad9a9c874,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.77926,-1.504566,2
38d08bbc-9527-4728-9b2f-741ad9a9c874,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.77926,-1.504566,2
88b16628-39d8-4705-9cbb-a469e8e3428c,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.77931,-1.504557,2
88b16628-39d8-4705-9cbb-a469e8e3428c,czh 15185,2,Rwanda,maize,2021,Tropic - cool / humid,29.77931,-1.504557,2
88b16628-39d8-4705-9cbb-a469e8e3428c,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.77931,-1.504557,2
576d4bbd-1742-4954-a86c-a2ba087bbfbf,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.77923,-1.504559,2
576d4bbd-1742-4954-a86c-a2ba087bbfbf,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.77923,-1.504559,2
576d4bbd-1742-4954-a86c-a2ba087bbfbf,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.77923,-1.504559,2
f810a605-77c9-4cf1-a62f-235e05d27c72,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.77888,-1.504174,2
f810a605-77c9-4cf1-a62f-235e05d27c72,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.77888,-1.504174,2
f810a605-77c9-4cf1-a62f-235e05d27c72,wh 605,1,Rwanda,maize,2021,Tropic - cool / humid,29.77888,-1.504174,2
e08ae570-513c-44b4-b842-8c92dc9a6edb,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.7793,-1.503937,2
e08ae570-513c-44b4-b842-8c92dc9a6edb,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.7793,-1.503937,2
e08ae570-513c-44b4-b842-8c92dc9a6edb,rhh 1601,2,Rwanda,maize,2021,Tropic - cool / humid,29.7793,-1.503937,2
b53e6c41-33dd-4d95-91db-2dfd8d4da067,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.77894,-1.50415,2
b53e6c41-33dd-4d95-91db-2dfd8d4da067,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.77894,-1.50415,2
b53e6c41-33dd-4d95-91db-2dfd8d4da067,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.77894,-1.50415,2
c1373a6c-af90-4a51-a594-81a44ad1a7b5,rhh 1601,3,Rwanda,maize,2021,Tropic - cool / humid,29.77898,-1.504162,2
c1373a6c-af90-4a51-a594-81a44ad1a7b5,wh 605,1,Rwanda,maize,2021,Tropic - cool / humid,29.77898,-1.504162,2
c1373a6c-af90-4a51-a594-81a44ad1a7b5,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.77898,-1.504162,2
5f981061-a7d7-4fd2-b31a-964839b6e732,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.77809,-1.50808,2
5f981061-a7d7-4fd2-b31a-964839b6e732,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.77809,-1.50808,2
5f981061-a7d7-4fd2-b31a-964839b6e732,czh 15185,1,Rwanda,maize,2021,Tropic - cool / humid,29.77809,-1.50808,2
d3bc0f75-7ed0-4aca-87c3-8411d64addd7,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.80575,-1.516165,2
d3bc0f75-7ed0-4aca-87c3-8411d64addd7,rhh 1601,2,Rwanda,maize,2021,Tropic - cool / humid,29.80575,-1.516165,2
d3bc0f75-7ed0-4aca-87c3-8411d64addd7,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.80575,-1.516165,2
c29cd5d2-c8f9-42f1-a9ff-77261a7f283f,wh 605,2,Rwanda,maize,2021,Tropic - cool / humid,29.79237,-1.50983,2
c29cd5d2-c8f9-42f1-a9ff-77261a7f283f,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.79237,-1.50983,2
c29cd5d2-c8f9-42f1-a9ff-77261a7f283f,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.79237,-1.50983,2
e9a3c1fa-754e-4e1e-8271-cd1a1a110632,czh 15303,3,Rwanda,maize,2021,Tropic - cool / humid,29.80492,-1.513791,2
e9a3c1fa-754e-4e1e-8271-cd1a1a110632,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.80492,-1.513791,2
e9a3c1fa-754e-4e1e-8271-cd1a1a110632,rhh 1601,2,Rwanda,maize,2021,Tropic - cool / humid,29.80492,-1.513791,2
0d6fbdb2-c005-4d41-b956-cf1de145cfde,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.79977,-1.511472,2
0d6fbdb2-c005-4d41-b956-cf1de145cfde,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.79977,-1.511472,2
0d6fbdb2-c005-4d41-b956-cf1de145cfde,wh 605,2,Rwanda,maize,2021,Tropic - cool / humid,29.79977,-1.511472,2
664863c8-c5f4-452d-8432-4f35dcc30ce6,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.80144,-1.506666,2
664863c8-c5f4-452d-8432-4f35dcc30ce6,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.80144,-1.506666,2
664863c8-c5f4-452d-8432-4f35dcc30ce6,czh 15303,2,Rwanda,maize,2021,Tropic - cool / humid,29.80144,-1.506666,2
e635a2a1-b2ec-4fb5-8425-bb266bb2aa60,czh 15185,2,Rwanda,maize,2021,Tropic - cool / humid,29.78867,-1.515365,2
e635a2a1-b2ec-4fb5-8425-bb266bb2aa60,wh 605,3,Rwanda,maize,2021,Tropic - cool / humid,29.78867,-1.515365,2
e635a2a1-b2ec-4fb5-8425-bb266bb2aa60,rhh 1520,1,Rwanda,maize,2021,Tropic - cool / humid,29.78867,-1.515365,2
e0085eaa-4da6-494a-b3d8-aa3cb0e32ffb,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.78234,-1.52452,2
e0085eaa-4da6-494a-b3d8-aa3cb0e32ffb,wh 605,2,Rwanda,maize,2021,Tropic - cool / humid,29.78234,-1.52452,2
e0085eaa-4da6-494a-b3d8-aa3cb0e32ffb,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.78234,-1.52452,2
7d431493-e086-4372-939a-1763b050954e,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.78997,-1.521661,2
7d431493-e086-4372-939a-1763b050954e,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.78997,-1.521661,2
7d431493-e086-4372-939a-1763b050954e,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.78997,-1.521661,2
be6e90b4-7c69-440d-a7c5-a24161478057,wh 605,2,Rwanda,maize,2021,Tropic - cool / humid,29.79947,-1.509578,2
be6e90b4-7c69-440d-a7c5-a24161478057,rhh 1601,3,Rwanda,maize,2021,Tropic - cool / humid,29.79947,-1.509578,2
be6e90b4-7c69-440d-a7c5-a24161478057,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.79947,-1.509578,2
e4ae909c-3654-492e-9925-61c69b80800e,wh 507,1,Rwanda,maize,2021,Tropic - cool / humid,29.80522,-1.516255,2
e4ae909c-3654-492e-9925-61c69b80800e,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.80522,-1.516255,2
e4ae909c-3654-492e-9925-61c69b80800e,czh 15185,2,Rwanda,maize,2021,Tropic - cool / humid,29.80522,-1.516255,2
8f91c771-42cc-41cb-817f-eaca401bc35e,rhh 1601,2,Rwanda,maize,2021,Tropic - cool / humid,29.80597,-1.516134,2
8f91c771-42cc-41cb-817f-eaca401bc35e,wh 605,1,Rwanda,maize,2021,Tropic - cool / humid,29.80597,-1.516134,2
8f91c771-42cc-41cb-817f-eaca401bc35e,wh 507,3,Rwanda,maize,2021,Tropic - cool / humid,29.80597,-1.516134,2
0c1142a3-35b3-4c61-8973-1b153af17d9d,rhh 1520,2,Rwanda,maize,2021,Tropic - cool / humid,29.80363,-1.515395,2
0c1142a3-35b3-4c61-8973-1b153af17d9d,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.80363,-1.515395,2
0c1142a3-35b3-4c61-8973-1b153af17d9d,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.80363,-1.515395,2
452551fb-2452-4de9-9fc5-3c26719c53ce,czh 15303,1,Rwanda,maize,2021,Tropic - cool / humid,29.79958,-1.509874,2
452551fb-2452-4de9-9fc5-3c26719c53ce,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.79958,-1.509874,2
452551fb-2452-4de9-9fc5-3c26719c53ce,wh 605,2,Rwanda,maize,2021,Tropic - cool / humid,29.79958,-1.509874,2
f1d0d3d3-4b89-4d66-af6d-6f1394df9e80,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.80591,-1.516188,2
f1d0d3d3-4b89-4d66-af6d-6f1394df9e80,czh 15185,3,Rwanda,maize,2021,Tropic - cool / humid,29.80591,-1.516188,2
f1d0d3d3-4b89-4d66-af6d-6f1394df9e80,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.80591,-1.516188,2
fad39ad3-fb81-4f1a-b250-ddd4afa73539,rhh 1520,3,Rwanda,maize,2021,Tropic - cool / humid,29.71763,-1.465812,2
fad39ad3-fb81-4f1a-b250-ddd4afa73539,rhh 1601,1,Rwanda,maize,2021,Tropic - cool / humid,29.71763,-1.465812,2
fad39ad3-fb81-4f1a-b250-ddd4afa73539,wh 507,2,Rwanda,maize,2021,Tropic - cool / humid,29.71763,-1.465812,2
dee6b7f6-d6e4-4ed1-b5d0-b00543e2a8a4,wh 605,2,Rwanda,maize,2021,Tropic - cool / humid,29.72884,-1.476242,2
